Trial,ND,Genotype,OnTransientPositive,OffTransientNegative,SteadyState,Repeat,Fly
1067,4,CKO,1.70320968217878,-0.951841386313463,-2.64621683934578,7,35
1068,4,CKO,4.73305455491979,-4.61893627810361,-8.15453085795112,8,35
1069,4,CKO,2.9565848276315,-5.1659432677389,-8.71634565739618,9,35
1070,4,CKO,3.25390303438304,-4.18376012128519,-9.02781037158122,10,35
1071,4,CKO,4.21977975881571,-5.18285801859158,-9.21211951440767,1,39
1072,4,CKO,5.08606475044102,-5.42066707762788,-6.51238256145397,2,39
1073,4,CKO,3.8695987560936,-4.17329420024361,-7.02051940291211,3,39
1074,4,CKO,5.25282601745338,-3.47865886680611,-10.0319583074659,4,39
1075,4,CKO,6.76840598957947,-6.74103675411051,-6.80801128796293,5,39
1076,4,CKO,4.27285238510094,-4.11681286990784,-9.0331623516864,6,39
1077,4,CKO,4.15615735439736,-2.6240438364236,-8.27729177435188,7,39
1078,4,CKO,5.88909656302557,-6.28437819207872,-8.4724497722786,8,39
1079,4,CKO,1.74507881286596,-0.984711895096116,-2.59648973468974,9,39
1080,4,CKO,4.5636968186623,-4.62234939691622,-7.92306876086988,10,39
1081,4,CKO,3.00595129943772,-5.2123501950854,-8.47321925815223,1,46
1082,4,CKO,3.22419591108643,-4.14213461446504,-9.36512799593421,2,46
1083,4,CKO,4.41021887472277,-5.01094437373789,-9.83905008020407,3,46
1084,4,CKO,5.65401983605747,-5.74721322924724,-6.3122271443122,4,46
1085,4,CKO,3.94058406511244,-4.16318751074165,-7.05137108716713,5,46
1086,4,CKO,5.22519809402576,-3.7458865582417,-10.0824351331373,6,46
1087,4,CKO,6.88157673581679,-6.93058605293417,-6.70477412758454,7,46
1088,4,CKO,4.23487799665791,-4.00414932904401,-9.19899332286777,8,46
1089,4,CKO,4.12605704021509,-2.73270185507148,-8.26505047828863,9,46
1090,4,CKO,5.93554440948843,-6.02631958434985,-8.39372292543735,10,46
1091,4,CKO,1.69762142785392,-0.9260906947662,-2.55974606512251,1,48
1092,4,CKO,4.7013009837191,-4.60747745698743,-7.92490749605535,2,48
1093,4,CKO,2.85199145551799,-5.37402480814066,-8.66445354954687,3,48
1094,4,CKO,3.24911396096697,-4.03853194349917,-8.9280674785155,4,48
1095,4,CKO,4.22729090724826,-4.94090265566868,-9.32562121403892,5,48
1096,4,CKO,4.86545096890328,-5.56470487903641,-6.50926955753052,6,48
1097,4,CKO,3.99483859057296,-4.15389483419481,-7.04484956532451,7,48
1098,4,CKO,5.24437783324871,-3.60171508593682,-10.4741226237889,8,48
1099,4,CKO,7.03624455463488,-6.92495104067711,-6.62590835383946,9,48
1100,4,CKO,4.32756090470954,-3.90716258783493,-8.9914195374436,10,48
1101,4,CKO,4.15658480499194,-2.82317304592827,-8.26285027360153,1,50
1102,4,CKO,5.9401605973822,-6.30800444588256,-8.75798217236414,2,50
1103,4,CKO,1.76808067572682,-1.07907117144424,-2.83550061188456,3,50
1104,4,CKO,4.7283639850125,-4.69198211162544,-7.81796081354946,4,50
1105,4,CKO,2.97707101946065,-5.07225993390932,-8.29863751030543,5,50
1106,4,CKO,3.25712948795221,-4.18733344903684,-9.26556288058596,6,50
1107,4,CKO,4.37007144662005,-4.94822999153153,-9.5150983525771,7,50
1108,4,CKO,4.69048309297626,-5.30998003395395,-6.40747985509981,8,50
1109,4,CKO,4.03646472486576,-4.15450777162913,-7.05754501637989,9,50
1110,4,CKO,5.39417362807353,-4.32890897459209,-10.58428746644,10,50
1111,4,CKO,6.93560795637091,-6.90687248589117,-6.67360991982462,1,54
1112,4,CKO,4.29340871605987,-3.75317343974895,-8.90016327982145,2,54
1113,4,CKO,4.11111395469416,-3.023597673826,-8.2546832175786,3,54
1114,4,CKO,5.93968946168646,-6.18094296972317,-8.43567961140826,4,54
1115,4,CKO,1.84032762873924,-1.08947140428014,-2.90787515057519,5,54
1116,4,CKO,4.64948790681976,-4.73961160746272,-7.63828745055324,6,54
1117,4,CKO,3.08027369069666,-5.3606599310769,-8.54599820391188,7,54
1118,4,CKO,3.24385550219508,-4.38234727220584,-9.32665345752318,8,54
1119,4,CKO,4.44666451047566,-5.06843449959602,-9.68731572935051,9,54
1120,4,CKO,4.92578215245593,-5.53566543402819,-5.91736491036118,10,54
1121,4,CKO,4.15478995040481,-4.12358564284979,-6.96155678357402,1,56
1122,4,CKO,5.03470922778809,-4.00475867016163,-10.8042453639702,2,56
1123,4,CKO,6.99728086426017,-7.01043269980798,-6.90051208731959,3,56
1124,4,CKO,4.21399132359686,-4.23872127305483,-8.79726564426723,4,56
1125,4,CKO,4.14119451475868,-3.07634030482227,-8.2770913157033,5,56
1126,4,CKO,6.05013823537232,-6.39757125256738,-8.57595322452005,6,56
1127,4,CKO,1.89818379416851,-0.913868956360198,-2.55557531240309,7,56
1128,4,CKO,4.86282447839781,-4.75237413479564,-7.66122602653671,8,56
1129,4,CKO,3.05635506341587,-5.24393110410389,-8.46850107524094,9,56
1130,4,CKO,3.32317877081865,-3.99800055754961,-9.11640001776371,10,56
1131,4,CKO,4.36135363714012,-4.88158800474632,-9.21892403402753,1,58
1132,4,CKO,4.89045776501704,-5.37143406379415,-6.52850276194632,2,58
1133,4,CKO,4.11844123674106,-4.23588564180358,-6.99278088249959,3,58
1134,4,CKO,5.17061628815654,-4.26732899262461,-10.7837677773311,4,58
1135,4,CKO,7.04890675186347,-7.03640346854623,-6.6651099609108,5,58
1136,4,CKO,4.35540057668572,-3.66329116098632,-8.07804497786054,6,58
1137,4,CKO,4.32757588229718,-3.32445128010852,-8.33894910316013,7,58
1138,4,CKO,6.15091150261318,-6.4120735163794,-8.24474510035229,8,58
1139,4,CKO,1.9424460014916,-0.946621937281809,-2.71808541251008,9,58
1140,4,CKO,4.67494324707891,-4.82182967977537,-7.66529130733075,10,58
1141,4,CKO,3.23159839503765,-5.26097805575882,-8.42744082054426,1,60
1142,4,CKO,3.14731341769638,-4.33696247251303,-9.34471155263086,2,60
1143,4,CKO,4.40822484258017,-4.898718749484,-9.222898988258,3,60
1144,4,CKO,5.03394718147198,-5.63223125630613,-6.55290704333537,4,60
1145,4,CKO,4.07341957829198,-4.21718204180004,-6.90663175161554,5,60
1146,4,CKO,5.13749374823685,-4.25422982931432,-10.1398564759901,6,60
1147,4,CKO,7.07748908062012,-7.02628689108823,-6.7680440780377,7,60
1148,4,CKO,4.23336473018512,-3.62059804291973,-8.17783754438761,8,60
1149,4,CKO,4.23228318706231,-3.47207544167425,-8.37978048036355,9,60
1150,4,CKO,6.23373434572783,-6.61874883649272,-8.56562706202064,10,60
1151,5,Gal4,3.02594728109722,-5.49951778378433,-5.33870661089024,1,26
1152,5,Gal4,4.25027191551406,-6.08820094938997,-4.90842257564027,2,26
1153,5,Gal4,3.86448179061471,-3.71659180371627,-6.27355536295337,3,26
1154,5,Gal4,2.52946005789021,-3.02736184023212,-1.9197271766294,4,26
1155,5,Gal4,3.76969465149364,-4.55576945077809,-6.59285091097503,5,26
1156,5,Gal4,3.02443821878218,-4.22493808754015,-2.69704432430834,6,26
1157,5,Gal4,1.30677390559621,-1.03110157767176,-1.42297523257973,7,26
1158,5,Gal4,3.7880826227268,-4.06002804687281,-5.55624553848067,8,26
1159,5,Gal4,3.44856684485649,-3.44480384027261,-5.19185870729957,9,26
1160,5,Gal4,3.54272995173251,-2.97147096294634,-3.82962572551695,10,26
1161,5,Gal4,4.13776955740626,-2.48145474811574,-3.49852987707696,1,30
1162,5,Gal4,3.40750068156905,-5.76886808383187,-4.48704291617834,2,30
1163,5,Gal4,3.59549256031153,-6.37520896226916,-4.96941064472105,3,30
1164,5,Gal4,3.87317838612815,-4.6932587928306,-6.03695106199828,4,30
1165,5,Gal4,2.400547857366,-3.13082909250765,-1.90779616499359,5,30
1166,5,Gal4,3.86273170681263,-5.03284802540248,-5.91366618152262,6,30
1167,5,Gal4,3.06924037163257,-4.14784663959379,-3.20861654037572,7,30
1168,5,Gal4,1.42765673389475,-1.21841890839998,-1.3521260496182,8,30
1169,5,Gal4,3.83587166030543,-4.11769596008197,-4.81881097343924,9,30
1170,5,Gal4,4.06494222061006,-4.02627724867192,-5.40229940307672,10,30
1171,5,Gal4,3.43611963655552,-3.14692801197255,-3.56375733511461,1,32
1172,5,Gal4,4.24749240772218,-1.78929642942131,-4.22678986433271,2,32
1173,5,Gal4,3.35561721826401,-5.58843267136241,-4.73628965988935,3,32
1174,5,Gal4,3.41358987534149,-6.25289897186555,-4.58877570387259,4,32
1175,5,Gal4,3.8351095846197,-4.79836809416699,-6.02282380335988,5,32
1176,5,Gal4,2.33326427844078,-3.18170885486472,-1.86238821979533,6,32
1177,5,Gal4,3.76463891993678,-5.1708545770266,-5.97943285950694,7,32
1178,5,Gal4,3.0153323961557,-4.08594271906501,-3.10039721495017,8,32
1179,5,Gal4,1.36760977304444,-0.97746501075221,-1.40131382241037,9,32
1180,5,Gal4,3.79326337325793,-4.81176219118982,-4.7597745062104,10,32
1181,5,Gal4,3.15229083870731,-3.74418126097891,-4.92952767847723,1,34
1182,5,Gal4,3.41890694880325,-3.16376645427578,-3.68144170218328,2,34
1183,5,Gal4,4.79892823586594,-1.63292158401011,-2.9843563304134,3,34
1184,5,Gal4,3.27769150212531,-5.78674648882706,-4.67033896937181,4,34
1185,5,Gal4,3.51245870191517,-6.11484536933073,-4.47723228043034,5,34
1186,5,Gal4,3.98707041361799,-4.78571614880636,-5.99643974546166,6,34
1187,5,Gal4,2.34361127618697,-3.09273281111611,-1.85131395211405,7,34
1188,5,Gal4,3.63843863261879,-4.8671173947096,-6.22021621157619,8,34
1189,5,Gal4,3.11687943919785,-4.08928226927495,-2.93227888336187,9,34
1190,5,Gal4,1.42172938086367,-0.993832200176929,-1.4950793613069,10,34
1191,5,Gal4,3.26974537919798,-4.48181664558929,-5.4026833535903,1,37
1192,5,Gal4,3.43150023188716,-3.93431477467731,-5.03094329055044,2,37
1193,5,Gal4,3.81223896264156,-2.99579231159927,-4.0511722048457,3,37
1194,5,Gal4,4.04920490091305,-1.27221848638256,-2.31558030545677,4,37
1195,5,Gal4,3.12434549357628,-5.35250476606202,-5.24856178208004,5,37
1196,5,Gal4,3.54094884836975,-5.80597103336048,-4.5039159731984,6,37
1197,5,Gal4,3.92779335334401,-4.67716857606791,-6.14925093539148,7,37
1198,5,Gal4,2.37835505880398,-3.15834992239107,-2.08690082408496,8,37
1199,5,Gal4,3.64254583014288,-5.092459029595,-6.24622965211273,9,37
1200,5,Gal4,3.11371088980498,-3.85389414009763,-2.9961086003408,10,37
1201,5,Gal4,1.38457257654511,-0.996840199515912,-1.47795939200748,1,40
1202,5,Gal4,3.48486493026012,-4.41642136892528,-4.79628919251179,2,40
1203,5,Gal4,3.55521655651886,-4.10016682166198,-5.14094458225492,3,40
1204,5,Gal4,3.54031174965344,-2.94550793995815,-3.71339850506836,4,40
1205,5,Gal4,4.77734547677602,-1.68865351424832,-1.58849620900393,5,40
1206,5,Gal4,3.28408631023284,-5.54340320958154,-4.54091558976797,6,40
1207,5,Gal4,3.46363788757243,-5.88970442185757,-4.44175911114807,7,40
1208,5,Gal4,3.82660338208029,-4.43314444555762,-6.14998893687776,8,40
1209,5,Gal4,2.40234760492797,-3.13365874170121,-1.86899070896311,9,40
1210,5,Gal4,3.58075039137277,-5.04749773672744,-6.32834679393394,10,40
1211,5,Gal4,3.30550629473085,-3.75507082910344,-2.85532559960236,1,44
1212,5,Gal4,1.63543360131259,-1.01301159921095,-1.20605032776166,2,44
1213,5,Gal4,3.52029411079397,-4.06903879143237,-4.95412237516894,3,44
1214,5,Gal4,3.5238358979287,-3.43724120289402,-6.72761677092033,4,44
1215,5,Gal4,3.40384297389726,-2.892392774445,-3.58843202930242,5,44
1216,5,Gal4,4.73489244159757,-1.83315153749635,-2.09769882410429,6,44
1217,5,Gal4,3.58776092773818,-5.84163971995656,-4.75804323171208,7,44
1218,5,Gal4,3.1655935914092,-6.31222536979677,-4.44840983316135,8,44
1219,5,Gal4,3.82276186649512,-4.44917908524312,-6.11477208148089,9,44
1220,5,Gal4,2.50907410595309,-3.40973999730252,-2.05191980637879,10,44
1221,5,Gal4,3.81955478187114,-5.01930529527571,-6.26768955571142,1,47
1222,5,Gal4,3.15304224871841,-3.72682622063431,-3.0573724472909,2,47
1223,5,Gal4,1.38734218911105,-1.04973169803313,-1.51965427853114,3,47
1224,5,Gal4,3.46958840722663,-4.01694472287962,-5.20943416297878,4,47
1225,5,Gal4,3.26594864925097,-3.61457599193939,-5.151618233948,5,47
1226,5,Gal4,3.37903396102117,-3.2940221611412,-3.80541633236614,6,47
1227,5,Gal4,4.77790552441122,-2.28006519643375,-2.29588225141754,7,47
1228,5,Gal4,3.23231052988256,-5.77397817936673,-4.54417652326679,8,47
1229,5,Gal4,3.55086735869958,-6.36753200927375,-4.76372279591205,9,47
1230,5,Gal4,3.73413508089295,-4.35596762673265,-6.15137381235337,10,47
1231,5,Gal4,2.36017844619319,-3.26815011575615,-2.04818731736213,1,53
1232,5,Gal4,3.84637307949857,-4.6544144558482,-6.43057596714721,2,53
1233,5,Gal4,3.05785086418371,-4.17092461879631,-2.84058929650262,3,53
1234,5,Gal4,1.43239997393298,-0.961600334040447,-1.47627333624114,4,53
1235,5,Gal4,3.45532387192776,-4.09452776628616,-4.84098634462929,5,53
1236,5,Gal4,3.60142386326012,-3.79011505212122,-5.09278293476235,6,53
1237,5,Gal4,3.63012903020303,-3.01001964531383,-3.47594389756118,7,53
1238,5,Gal4,4.52333284988789,-1.75890990384328,-3.34910030483301,8,53
1239,5,Gal4,3.26958819464587,-5.57231536811233,-4.77305110093438,9,53
1240,5,Gal4,3.15570668354252,-5.53585094816485,-4.40629591414061,10,53
1241,5,Gal4,3.96167847717885,-4.38654421501416,-6.05919296905891,1,55
1242,5,Gal4,2.50872707660802,-3.15604071153385,-1.82362391608782,2,55
1243,5,Gal4,3.78485461809707,-4.81105317309538,-6.22386038816392,3,55
1244,5,Gal4,3.45652045277215,-3.78052530494897,-3.261703045872,4,55
1245,5,Gal4,1.49643823191712,-1.04960092358866,-1.22441570129276,5,55
1246,5,Gal4,3.6841632441451,-3.91390793447213,-4.7972325211272,6,55
1247,5,Gal4,3.6255343962823,-3.90973682213383,-5.29223838423158,7,55
1248,5,Gal4,3.63212968543393,-2.87390278242761,-3.87998867017134,8,55
1249,5,Gal4,4.85244675917628,-1.88897772508475,-2.632456575004,9,55
1250,5,Gal4,3.35028679446393,-5.58122036434749,-4.71224853215624,10,55
1251,5,Gal4,3.76047924257724,-5.96963650600384,-4.33394709759624,1,57
1252,5,Gal4,4.07426337440831,-4.13195273645425,-5.91378895508067,2,57
1253,5,Gal4,2.38929096176724,-3.07520690802878,-1.82765396893661,3,57
1254,5,Gal4,3.76032808004866,-4.88611950866996,-6.19545696628209,4,57
1255,5,Gal4,3.34238839771605,-3.78347240945515,-3.07464270211959,5,57
1256,5,Gal4,1.30917782740787,-1.06269473964726,-1.50378826289548,6,57
1257,5,Gal4,3.7619719279915,-4.4376800994261,-5.18476465698579,7,57
1258,5,Gal4,3.63887133174244,-3.76534593656927,-4.93394247473048,8,57
1259,5,Gal4,3.60931837020295,-3.12446986243981,-3.56285569679512,9,57
1260,5,Gal4,4.79123144362764,-2.04312297145805,-2.75099772035156,10,57
1261,5,CKO,1.51477256838212,-1.19385412320659,-0.690520343851756,1,27
1262,5,CKO,5.25911353900178,-5.35809366098267,-4.52464854927601,2,27
1263,5,CKO,2.86126046743021,-5.58278675908478,-5.60891093096097,3,27
1264,5,CKO,4.27569556963919,-4.55221498335173,-6.35740881640705,4,27
1265,5,CKO,3.22391665129909,-4.60247362530627,-4.18347937130745,5,27
1266,5,CKO,4.83000602569554,-5.61732146968875,-3.3779968881111,6,27
1267,5,CKO,4.62113935388302,-4.60512220879061,-4.63048754518649,7,27
1268,5,CKO,4.49331432662552,-4.67329061025625,-4.10844951289708,8,27
1269,5,CKO,6.14973934774209,-7.43172369146756,-4.75831188716338,9,27
1270,5,CKO,4.57268317795118,-5.37377790081088,-5.32501428324004,10,27
1271,5,CKO,4.34690996425172,-3.94519790030384,-5.05421118417132,1,31
1272,5,CKO,4.94955344853415,-5.15771167638222,-5.35004527791863,2,31
1273,5,CKO,1.47133933548025,-1.11748467854987,-0.806584825387971,3,31
1274,5,CKO,5.57058180540961,-5.41667492859981,-4.49734749130633,4,31
1275,5,CKO,2.85505553911839,-5.34450447142795,-5.09473908834411,5,31
1276,5,CKO,4.08296574517912,-5.2235512197186,-6.54470403166518,6,31
1277,5,CKO,3.37768127052026,-4.32323529407737,-4.16245088230089,7,31
1278,5,CKO,4.44778389867782,-5.68605066598972,-3.79806664487169,8,31
1279,5,CKO,4.49815449729055,-4.87046572859086,-4.68682818361192,9,31
1280,5,CKO,4.43316622440578,-4.51320837537467,-3.91894143470941,10,31
1281,5,CKO,5.89300675645836,-7.34026529368217,-4.53638473472407,1,33
1282,5,CKO,4.21292371598891,-5.39451258795955,-4.47654333949285,2,33
1283,5,CKO,4.0613649451514,-4.55934174678145,-4.97278120404809,3,33
1284,5,CKO,4.8922267585953,-5.28049208691384,-5.1093790824588,4,33
1285,5,CKO,1.31649501323558,-1.1225149896864,-1.18228863438445,5,33
1286,5,CKO,5.46412904194119,-5.26917836651077,-5.03344850487062,6,33
1287,5,CKO,3.18398816521173,-5.07437966020338,-5.46309547820677,7,33
1288,5,CKO,3.89260892259058,-5.38727334916271,-6.70067367063113,8,33
1289,5,CKO,3.41611864523214,-3.94561149862771,-3.93210250197068,9,33
1290,5,CKO,4.29717739432897,-5.5728309978484,-3.9398293029133,10,33
1291,5,CKO,3.98456016347971,-4.97241834911829,-4.78620391306885,1,35
1292,5,CKO,4.42158218531421,-4.91252538613902,-3.86925288423038,2,35
1293,5,CKO,5.9620690572739,-7.46035984712937,-4.64246221536862,3,35
1294,5,CKO,4.35478319036215,-5.48949306060069,-4.70349066601911,4,35
1295,5,CKO,3.81093913645736,-4.74607333144219,-5.08030720823026,5,35
1296,5,CKO,4.87098301841615,-5.32384098156507,-5.14175658147703,6,35
1297,5,CKO,1.35546068872245,-1.03257946715172,-0.82563061488858,7,35
1298,5,CKO,5.53593983709764,-5.23812970875117,-4.72237569158893,8,35
1299,5,CKO,3.13943477339502,-5.1017969712464,-5.08840913598971,9,35
1300,5,CKO,3.87985432141281,-5.04156743275964,-6.72784731385404,10,35
1301,5,CKO,3.4266535878183,-4.39528169176153,-3.88041573694493,1,39
1302,5,CKO,4.30439038037461,-5.72788716476522,-3.35107244229604,2,39
1303,5,CKO,3.98200661554301,-5.10152289585976,-4.7523358787386,3,39
1304,5,CKO,4.35007837871709,-4.75952927535562,-3.99281927905628,4,39
1305,5,CKO,6.02436042325525,-7.36074207353121,-4.44723459439997,5,39
1306,5,CKO,4.20509582932891,-5.20859576520328,-4.76229617725499,6,39
1307,5,CKO,3.84736930177593,-4.63822771932014,-5.1302129138979,7,39
1308,5,CKO,4.86558186339523,-5.3359387418756,-5.27093382577843,8,39
1309,5,CKO,1.54950798353318,-1.04742715747858,-0.792669438236794,9,39
1310,5,CKO,5.5096390315434,-5.47202872077618,-4.76989251529028,10,39
1311,5,CKO,3.22536970468621,-4.9479042962517,-5.14881003347302,1,46
1312,5,CKO,3.69796809512041,-5.49874357802552,-6.84284652363327,2,46
1313,5,CKO,3.16577499185675,-4.14904661348752,-4.26466144957909,3,46
1314,5,CKO,4.45290176133012,-5.84688332460379,-3.63609518894102,4,46
1315,5,CKO,4.03438799235269,-4.97512993731164,-4.77101498563463,5,46
1316,5,CKO,4.38203348252932,-4.70117519055427,-4.00348155675996,6,46
1317,5,CKO,5.96936758902501,-7.31087101739525,-4.54081435540955,7,46
1318,5,CKO,4.34937392679255,-5.40946339698001,-4.78900320863264,8,46
1319,5,CKO,3.90377450728062,-4.67556369557005,-5.1002622683743,9,46
1320,5,CKO,4.96746095822019,-5.45643666064994,-5.3466652619203,10,46
1321,5,CKO,1.31773747166389,-1.04523919879146,-0.820089132431608,1,48
1322,5,CKO,5.48365941115925,-5.30853126325811,-4.65904881953209,2,48
1323,5,CKO,3.46850883486937,-5.24175877222983,-5.19874398075458,3,48
1324,5,CKO,3.63476726273137,-5.46247879014451,-6.94210221691797,4,48
1325,5,CKO,3.19884387533467,-4.27230296020227,-3.53548376543301,5,48
1326,5,CKO,4.02476276947995,-6.01419959239433,-3.32241330168544,6,48
1327,5,CKO,3.92129925952261,-5.06372525214652,-4.73970443504138,7,48
1328,5,CKO,4.36648728027414,-4.43219354089675,-4.48978253683795,8,48
1329,5,CKO,5.93790592049124,-7.55600073281733,-4.66350034873573,9,48
1330,5,CKO,4.23468852917956,-5.45869671768677,-4.60505394635434,10,48
1331,5,CKO,3.81605852381561,-4.51662473324418,-5.15168555466528,1,50
1332,5,CKO,5.00516835060737,-5.54872872301812,-5.37241453551467,2,50
1333,5,CKO,1.31299814312854,-1.17336266862452,-1.07687408456474,3,50
1334,5,CKO,5.5427654276442,-5.3191659669304,-4.66862571362244,4,50
1335,5,CKO,3.30375819081156,-5.03905316586691,-4.90856690546248,5,50
1336,5,CKO,3.92602969427796,-5.61377347513229,-6.67305452529955,6,50
1337,5,CKO,3.36917674818747,-4.43449679702327,-3.91337766644963,7,50
1338,5,CKO,4.36979651925055,-5.7738593788615,-3.59186082870393,8,50
1339,5,CKO,3.99697805697755,-5.11566594825783,-4.85224590073474,9,50
1340,5,CKO,4.44117848782547,-4.8037615630794,-3.95016734929398,10,50
1341,5,CKO,5.98731604393532,-7.35566823444102,-4.73772057754176,1,54
1342,5,CKO,4.31162734959548,-5.43638403027956,-4.66454648882945,2,54
1343,5,CKO,3.84082822756314,-4.44112966836809,-5.15863944117373,3,54
1344,5,CKO,5.17546477439474,-5.50978398678831,-5.23309931833591,4,54
1345,5,CKO,1.35334570696304,-1.1018040655231,-0.864713441607863,5,54
1346,5,CKO,5.58565426880999,-5.32882230114211,-5.03889002808859,6,54
1347,5,CKO,3.17598255207609,-5.31643178187568,-5.24791718463941,7,54
1348,5,CKO,3.88519769472306,-5.57050239194848,-6.73687464110204,8,54
1349,5,CKO,3.41600010993649,-4.40544131669787,-3.85743153096639,9,54
1350,5,CKO,4.19144391110305,-5.88494034609005,-3.66284581100782,10,54
1351,5,CKO,3.86897158390089,-5.15127119147919,-4.73761713253923,1,56
1352,5,CKO,4.37983579399336,-4.46511669256883,-3.96585128022476,2,56
1353,5,CKO,5.93727159117497,-7.46587924279628,-4.66695816426475,3,56
1354,5,CKO,4.40150252073547,-5.16271515020674,-4.85938144381203,4,56
1355,5,CKO,3.79350534717401,-4.43419430744202,-5.18931966812009,5,56
1356,5,CKO,5.05243507776095,-5.87940260680634,-5.59715494544036,6,56
1357,5,CKO,1.47588336476445,-1.03093751011844,-0.764192509514135,7,56
1358,5,CKO,5.54015021297391,-5.34793860844949,-4.53658151824334,8,56
1359,5,CKO,3.29880971498635,-5.32596428368921,-5.13961858163074,9,56
1360,5,CKO,3.925890894118,-5.60183232908811,-6.79809186464941,10,56
1361,5,CKO,3.3259249790843,-4.42744852671262,-3.72950402227206,1,58
1362,5,CKO,4.32888266545811,-5.77010568315979,-3.50022307276236,2,58
1363,5,CKO,4.08587984418588,-5.14219570466572,-4.74114031233721,3,58
1364,5,CKO,4.24739486407958,-4.82699454623402,-3.90569816739602,4,58
1365,5,CKO,5.83937952577831,-7.42154956737581,-4.55173817431656,5,58
1366,5,CKO,4.31956798598502,-5.6030630088915,-4.55070071188968,6,58
1367,5,CKO,3.86788232013102,-4.55091107158759,-5.22200427079358,7,58
1368,5,CKO,5.05917514538212,-5.69318281521541,-5.58943624342197,8,58
1369,5,CKO,1.3523431113364,-1.10537123806388,-0.988468048298121,9,58
1370,5,CKO,5.53049092298494,-5.42008091138773,-4.66588195694764,10,58
1371,5,CKO,3.07102150016607,-5.34204755162246,-4.97049274413923,1,60
1372,5,CKO,3.89800401403505,-5.71732331294788,-6.51087179484526,2,60
1373,5,CKO,3.63585393837988,-4.73524492542083,-3.69353647520973,3,60
1374,5,CKO,4.22104189243036,-5.84362820696374,-3.65165874724392,4,60
1375,5,CKO,3.99619190408393,-5.20432323380237,-4.67261213906822,5,60
1376,5,CKO,4.30190492243847,-4.94128030928602,-4.59413588758442,6,60
1377,5,CKO,5.97774783700616,-7.77803954291011,-4.56552064356095,7,60
1378,5,CKO,4.48867715728009,-5.31376661320701,-4.4541100597445,8,60
1379,5,CKO,3.82482866056431,-4.70277511196683,-5.13355363023098,9,60
1380,5,CKO,5.06664054298631,-5.87111716220241,-5.46441286570268,10,60
